auction_date,category,cattle_type,grade,head_count,weight_min,weight_max,avg_weight,price_min,price_max,avg_price,dressing,age,stage,total_receipts,feeder_cattle_total,slaughter_cattle_total,replacement_cattle_total
2025-08-26,FEEDER,BULL,M&L 2,3,440.0,445.0,443.0,410.0,420.0,413.31,,,,138,110.0,15.0,13
2025-08-26,FEEDER,BULL,M&L 2,3,465.0,470.0,467.0,382.0,383.0,382.34,,,,138,110.0,15.0,13
2025-08-26,FEEDER,BULL,M&L 2,5,525.0,540.0,532.0,335.0,338.0,336.62,,,,138,110.0,15.0,13
2025-08-26,FEEDER,BULL,M&L 2,2,580.0,580.0,580.0,328.0,328.0,328.0,,,,138,110.0,15.0,13
2025-08-26,FEEDER,BULL,M&L 2,2,675.0,690.0,683.0,308.0,313.0,310.53,,,,138,110.0,15.0,13
2025-08-26,FEEDER,BULL,M&L 3,3,280.0,290.0,287.0,465.0,470.0,468.37,,,,138,110.0,15.0,13
2025-08-26,FEEDER,BULL,M&L 3,2,380.0,380.0,380.0,420.0,420.0,420.0,,,,138,110.0,15.0,13
2025-08-26,FEEDER,BULL,M&L 3,1,410.0,410.0,410.0,405.0,405.0,405.0,,,,138,110.0,15.0,13
2025-08-26,FEEDER,BULL,M&L 3,2,490.0,495.0,493.0,360.0,362.0,360.99,,,,138,110.0,15.0,13
2025-08-26,FEEDER,BULL,M&L 3,4,545.0,545.0,545.0,333.0,333.0,333.0,,,,138,110.0,15.0,13
2025-08-26,FEEDER,BULL,M&L 3,1,570.0,570.0,570.0,315.0,315.0,315.0,,,,138,110.0,15.0,13
2025-08-26,FEEDER,BULL,M&L 3,1,675.0,675.0,675.0,300.0,300.0,300.0,,,,138,110.0,15.0,13
2025-08-26,FEEDER,HEIFER,M&L 1,3,280.0,290.0,287.0,430.0,435.0,431.63,,,,138,110.0,15.0,13
2025-08-26,FEEDER,HEIFER,M&L 1,2,380.0,380.0,380.0,380.0,380.0,380.0,,,,138,110.0,15.0,13
2025-08-26,FEEDER,HEIFER,M&L 1,2,415.0,415.0,415.0,375.0,375.0,375.0,,,,138,110.0,15.0,13
2025-08-26,FEEDER,HEIFER,M&L 1,2,480.0,480.0,480.0,348.0,348.0,348.0,,,,138,110.0,15.0,13
2025-08-26,FEEDER,HEIFER,M&L 1,3,510.0,540.0,530.0,338.0,340.0,338.64,,,,138,110.0,15.0,13
2025-08-26,FEEDER,HEIFER,M&L 1,1,575.0,575.0,575.0,330.0,330.0,330.0,,,,138,110.0,15.0,13
2025-08-26,FEEDER,HEIFER,M&L 1,3,640.0,645.0,643.0,312.0,318.0,316.01,,,,138,110.0,15.0,13
2025-08-26,FEEDER,HEIFER,M&L 2,1,390.0,390.0,390.0,370.0,370.0,370.0,,,,138,110.0,15.0,13
2025-08-26,FEEDER,HEIFER,M&L 2,6,420.0,445.0,438.0,358.0,368.0,360.62,,,,138,110.0,15.0,13
2025-08-26,FEEDER,HEIFER,M&L 2,2,465.0,465.0,465.0,333.0,333.0,333.0,,,,138,110.0,15.0,13
2025-08-26,FEEDER,HEIFER,M&L 2,1,545.0,545.0,545.0,325.0,325.0,325.0,,,,138,110.0,15.0,13
2025-08-26,FEEDER,HEIFER,M&L 2,3,605.0,630.0,613.0,298.0,300.0,299.32,,,,138,110.0,15.0,13
2025-08-26,FEEDER,HEIFER,M&L 2,1,695.0,695.0,695.0,285.0,285.0,285.0,,,,138,110.0,15.0,13
2025-08-26,FEEDER,HEIFER,M&L 3,1,320.0,320.0,320.0,358.0,358.0,358.0,,,,138,110.0,15.0,13
2025-08-26,FEEDER,HEIFER,M&L 3,2,355.0,355.0,355.0,340.0,340.0,340.0,,,,138,110.0,15.0,13
2025-08-26,FEEDER,HEIFER,M&L 3,2,475.0,475.0,475.0,323.0,323.0,323.0,,,,138,110.0,15.0,13
